"pg_number","Number","Type","Bbox","Text","Size","Font","Color","Origin","Span_Bbox","x0","y0","x1","y1","ocr_det_arr","Header_image","segment_dictionary","cc_segment_image","image_name","font_size_diff","Header_style","Header_0","Header_1"
"3","22","0","(73.26467895507812, 415.51385498046875, 559.7914428710938, 427.1772766113281)","• risk substance enter take appropriate countermeasure use","10.4399995803833","ArialMT","0.0","(73.26467895507812, 424.96490478515625)","(73.26467895507812, 415.51385498046875, 559.7914428710938, 427.1772766113281)","73.26467895507812","415.51385498046875","559.7914428710938","427.1772766113281","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(81.78369140625, 426.97698974609375, 386.31048583984375, 438.6404113769531)","vinyl curtain equivalent shut outside environment","10.4399995803833","ArialMT","0.0","(81.78369140625, 436.42803955078125)","(81.78369140625, 426.97698974609375, 386.31048583984375, 438.6404113769531)","81.78369140625","426.97698974609375","386.31048583984375","438.6404113769531","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.26465606689453, 441.4990234375, 174.30642700195312, 453.1624450683594)","floor must dry","10.4399995803833","ArialMT","0.0","(73.26465606689453, 450.9500732421875)","(73.26465606689453, 441.4990234375, 174.30642700195312, 453.1624450683594)","73.26465606689453","441.4990234375","174.30642700195312","453.1624450683594","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.2646484375, 453.01434326171875, 491.8294677734375, 464.6777648925781)","• floor must wet result factor vehicle entry rain snow","10.4399995803833","ArialMT","0.0","(73.2646484375, 462.46539306640625)","(73.2646484375, 453.01434326171875, 491.8294677734375, 464.6777648925781)","73.2646484375","453.01434326171875","491.8294677734375","464.6777648925781","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.2646484375, 467.4737548828125, 128.2202911376953, 479.1371765136719)","work space","10.4399995803833","ArialMT","0.0","(73.2646484375, 476.9248046875)","(73.2646484375, 467.4737548828125, 128.2202911376953, 479.1371765136719)","73.2646484375","467.4737548828125","128.2202911376953","479.1371765136719","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.2646484375, 478.98907470703125, 402.2397155761719, 490.6524963378906)","• work space must approximately size one entire vehicle","10.4399995803833","ArialMT","0.0","(73.2646484375, 488.44012451171875)","(73.2646484375, 478.98907470703125, 402.2397155761719, 490.6524963378906)","73.2646484375","478.98907470703125","402.2397155761719","490.6524963378906","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.2646484375, 490.50439453125, 559.7742309570312, 502.1678161621094)","• take appropriate countermeasure person operator enter work space","10.4399995803833","ArialMT","0.0","(73.2646484375, 499.9554443359375)","(73.2646484375, 490.50439453125, 559.7742309570312, 502.1678161621094)","73.2646484375","490.50439453125","559.7742309570312","502.1678161621094","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(81.78369140625, 501.967529296875, 416.23760986328125, 513.6309814453125)","place sign indicate disassembly work progress","10.4399995803833","ArialMT","0.0","(81.78369140625, 511.4185791015625)","(81.78369140625, 501.967529296875, 416.23760986328125, 513.6309814453125)","81.78369140625","501.967529296875","416.23760986328125","513.6309814453125","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.25839233398438, 516.4895629882812, 220.9930877685547, 528.1530151367188)","standard fire fight equipment","10.4399995803833","ArialMT","0.0","(73.25839233398438, 525.9406127929688)","(73.25839233398438, 516.4895629882812, 220.9930877685547, 528.1530151367188)","73.25839233398438","516.4895629882812","220.9930877685547","528.1530151367188","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.2646484375, 528.0048828125, 441.6741027832031, 539.6683349609375)","• always place standard fire fight equipment disassembly work area","10.4399995803833","ArialMT","0.0","(73.2646484375, 537.4559326171875)","(73.2646484375, 528.0048828125, 441.6741027832031, 539.6683349609375)","73.2646484375","528.0048828125","441.6741027832031","539.6683349609375","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(73.2646484375, 539.468017578125, 559.8358764648438, 551.1314697265625)","• depend type fire vehicle battery use standard fire fight equipment water extin","10.4399995803833","ArialMT","0.0","(73.2646484375, 548.9190673828125)","(73.2646484375, 539.468017578125, 559.8358764648438, 551.1314697265625)","73.2646484375","539.468017578125","559.8358764648438","551.1314697265625","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","22","0","(81.78367614746094, 550.9833374023438, 122.46868133544922, 562.6467895507812)","guisher","10.4399995803833","ArialMT","0.0","(81.78367614746094, 560.4343872070312)","(81.78367614746094, 550.9833374023438, 122.46868133544922, 562.6467895507812)","81.78367614746094","550.9833374023438","122.46868133544922","562.6467895507812","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","environment liion battery disassembly work"
"3","23","0","(52.439998626708984, 568.2655639648438, 132.60260009765625, 581.0685424804688)","disassembly","11.460000038146973","ArialMT","0.0","(52.439998626708984, 578.6400146484375)","(52.439998626708984, 568.2655639648438, 132.60260009765625, 581.0685424804688)","52.439998626708984","568.2655639648438","132.60260009765625","581.0685424804688","","","","","","1.0200004577636719","3","battery junction box battery harness  disassembly assembly","disassembly"
"3","24","0","(73.26258850097656, 584.9689331054688, 250.1771240234375, 596.6323852539062)","remove battery pack upper case","10.4399995803833","ArialMT","0.0","(73.26258850097656, 594.4199829101562)","(73.26258850097656, 584.9689331054688, 250.1771240234375, 596.6323852539062)","73.26258850097656","584.9689331054688","250.1771240234375","596.6323852539062","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"3","24","0","(250.13916015625, 584.9689331054688, 559.77490234375, 596.6323852539062)","evb191 battery pack upper case : removal installa","10.4399995803833","ArialMT","48640.0","(250.13916015625, 594.4199829101562)","(250.13916015625, 584.9689331054688, 559.77490234375, 596.6323852539062)","250.13916015625","584.9689331054688","559.77490234375","596.6323852539062","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"3","24","0","(73.26000213623047, 596.4889526367188, 93.82868194580078, 608.1524047851562)","tion","10.4399995803833","ArialMT","48640.0","(73.26000213623047, 605.9400024414062)","(73.26000213623047, 596.4889526367188, 93.82868194580078, 608.1524047851562)","73.26000213623047","596.4889526367188","93.82868194580078","608.1524047851562","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"3","24","0","(73.2564926147461, 611.010986328125, 273.357177734375, 622.6744384765625)","remove liion battery controller refer","10.4399995803833","ArialMT","0.0","(73.2564926147461, 620.4620361328125)","(73.2564926147461, 611.010986328125, 273.357177734375, 622.6744384765625)","73.2564926147461","611.010986328125","273.357177734375","622.6744384765625","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"3","24","0","(274.7338562011719, 611.010986328125, 559.8203735351562, 622.6744384765625)","evb201 liion battery controller : removal","10.4399995803833","ArialMT","48640.0","(274.7338562011719, 620.4620361328125)","(274.7338562011719, 611.010986328125, 559.8203735351562, 622.6744384765625)","274.7338562011719","611.010986328125","559.8203735351562","622.6744384765625","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"3","24","0","(73.26000213623047, 622.4689331054688, 126.84831237792969, 634.1323852539062)","installation","10.4399995803833","ArialMT","48640.0","(73.26000213623047, 631.9199829101562)","(73.26000213623047, 622.4689331054688, 126.84831237792969, 634.1323852539062)","73.26000213623047","622.4689331054688","126.84831237792969","634.1323852539062","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","2","0","(71.99687957763672, 54.208919525146484, 368.2962341308594, 65.87235260009766)","disconnect highvoltage harness engagement detection","10.4399995803833","ArialMT","0.0","(71.99687957763672, 63.65997314453125)","(71.99687957763672, 54.208919525146484, 368.2962341308594, 65.87235260009766)","71.99687957763672","54.208919525146484","368.2962341308594","65.87235260009766","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","2","0","(71.99687957763672, 66.63249969482422, 193.01983642578125, 78.29593658447266)","switch harness connector","10.4399995803833","ArialMT","0.0","(71.99687957763672, 76.08355712890625)","(71.99687957763672, 66.63249969482422, 193.01983642578125, 78.29593658447266)","71.99687957763672","66.63249969482422","193.01983642578125","78.29593658447266","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","3","0","(71.99687957763672, 81.15453338623047, 126.04691314697266, 92.8179702758789)","warn :","10.4399995803833","Arial-BoldMT","16711680.0","(71.99687957763672, 90.6055908203125)","(71.99687957763672, 81.15453338623047, 126.04691314697266, 92.8179702758789)","71.99687957763672","81.15453338623047","126.04691314697266","92.8179702758789","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","4","0","(98.8172378540039, 103.47527313232422, 368.3056945800781, 115.13871002197266)","prevent electric shock wear insulate protective","10.4399995803833","Arial-BoldMT","0.0","(98.8172378540039, 112.92633056640625)","(98.8172378540039, 103.47527313232422, 368.3056945800781, 115.13871002197266)","98.8172378540039","103.47527313232422","368.3056945800781","115.13871002197266","[]","prevent electric shock wear insulate protective","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_17.jpeg","img_4_17.jpeg","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","4","0","(71.99687957763672, 114.93840789794922, 96.43933868408203, 126.60184478759766)","gear","10.4399995803833","Arial-BoldMT","0.0","(71.99687957763672, 124.38946533203125)","(71.99687957763672, 114.93840789794922, 96.43933868408203, 126.60184478759766)","71.99687957763672","114.93840789794922","96.43933868408203","126.60184478759766","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","15","0","(516.0598754882812, 179.62362670898438, 547.3590698242188, 185.38050842285156)","jscia0708zz","4.980000019073486","Helvetica","0.0","(516.0598754882812, 184.260009765625)","(516.0598754882812, 179.62362670898438, 547.3590698242188, 185.38050842285156)","516.0598754882812","179.62362670898438","547.3590698242188","185.38050842285156","A","jscia0761gb","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_14.png","img_4_14.png","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","5","0","(72.00523376464844, 196.6627197265625, 368.2370910644531, 208.32615661621094)","open bus bar cover remove highvoltage harness","10.4399995803833","ArialMT","0.0","(72.00523376464844, 206.11376953125)","(72.00523376464844, 196.6627197265625, 368.2370910644531, 208.32615661621094)","72.00523376464844","196.6627197265625","368.2370910644531","208.32615661621094","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","5","0","(71.99687957763672, 209.0863037109375, 226.7013397216797, 220.74974060058594)","connector terminal mount bolt","10.4399995803833","ArialMT","0.0","(71.99687957763672, 218.537353515625)","(71.99687957763672, 209.0863037109375, 226.7013397216797, 220.74974060058594)","71.99687957763672","209.0863037109375","226.7013397216797","220.74974060058594","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","6","0","(71.99687957763672, 223.60833740234375, 120.82902526855469, 235.2717742919922)","danger :","10.4399995803833","Arial-BoldMT","16711680.0","(71.99687957763672, 233.05938720703125)","(71.99687957763672, 223.60833740234375, 120.82902526855469, 235.2717742919922)","71.99687957763672","223.60833740234375","120.82902526855469","235.2717742919922","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","7","0","(107.33106231689453, 245.86639404296875, 368.35675048828125, 257.5298156738281)","danger electric shock cause","10.4399995803833","Arial-BoldMT","0.0","(107.33106231689453, 255.31744384765625)","(107.33106231689453, 245.86639404296875, 368.35675048828125, 257.5298156738281)","107.33106231689453","245.86639404296875","368.35675048828125","257.5298156738281","[]","danger electric shock cause","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_23.jpeg","img_4_23.jpeg","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","7","0","(80.51591491699219, 257.3817138671875, 368.2039489746094, 269.0451354980469)","contact terminal sure wear insulate pro","10.4399995803833","Arial-BoldMT","0.0","(80.51591491699219, 266.832763671875)","(80.51591491699219, 257.3817138671875, 368.2039489746094, 269.0451354980469)","80.51591491699219","257.3817138671875","368.2039489746094","269.0451354980469","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","7","0","(80.51591491699219, 268.89703369140625, 260.8662414550781, 280.5604553222656)","tective gear use insulate tool","10.4399995803833","Arial-BoldMT","0.0","(80.51591491699219, 278.34808349609375)","(80.51591491699219, 268.89703369140625, 260.8662414550781, 280.5604553222656)","80.51591491699219","268.89703369140625","260.8662414550781","280.5604553222656","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","21","0","(516.0598754882812, 322.0036315917969, 547.3590698242188, 327.7605285644531)","jscia0709zz","4.980000019073486","Helvetica","0.0","(516.0598754882812, 326.6400146484375)","(516.0598754882812, 322.0036315917969, 547.3590698242188, 327.7605285644531)","516.0598754882812","322.0036315917969","547.3590698242188","327.7605285644531","A","jscia0761gb","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_20.png","img_4_20.png","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","8","0","(107.33940124511719, 326.25439453125, 368.3043212890625, 337.9178161621094)","danger electric shock sure","10.4399995803833","Arial-BoldMT","0.0","(107.33940124511719, 335.7054443359375)","(107.33940124511719, 326.25439453125, 368.3043212890625, 337.9178161621094)","107.33940124511719","326.25439453125","368.3043212890625","337.9178161621094","[]","danger electric shock sure","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_29.jpeg","img_4_29.jpeg","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","8","0","(80.51591491699219, 337.76971435546875, 334.34814453125, 349.4331359863281)","close bus bar cover remove bus bar","10.4399995803833","Arial-BoldMT","0.0","(80.51591491699219, 347.22076416015625)","(80.51591491699219, 337.76971435546875, 334.34814453125, 349.4331359863281)","80.51591491699219","337.76971435546875","334.34814453125","349.4331359863281","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","9","0","(72.00106048583984, 361.2283935546875, 201.09825134277344, 372.8918151855469)","remove mount bolt","10.4399995803833","ArialMT","0.0","(72.00106048583984, 370.679443359375)","(72.00106048583984, 361.2283935546875, 201.09825134277344, 372.8918151855469)","72.00106048583984","361.2283935546875","201.09825134277344","372.8918151855469","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","9","0","(212.41903686523438, 361.2283935546875, 368.2397766113281, 372.8918151855469)","disconnect highvoltage","10.4399995803833","ArialMT","0.0","(212.41903686523438, 370.679443359375)","(212.41903686523438, 361.2283935546875, 368.2397766113281, 372.8918151855469)","212.41903686523438","361.2283935546875","368.2397766113281","372.8918151855469","A","jscia0761gb","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_32.png","img_4_32.png","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","9","0","(71.99687957763672, 372.6915283203125, 282.60748291015625, 384.3549499511719)","harness connector connector flange","10.4399995803833","ArialMT","0.0","(71.99687957763672, 382.142578125)","(71.99687957763672, 372.6915283203125, 282.60748291015625, 384.3549499511719)","71.99687957763672","372.6915283203125","282.60748291015625","384.3549499511719","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","9","0","(71.99687957763672, 387.21356201171875, 126.04691314697266, 398.8769836425781)","warn :","10.4399995803833","Arial-BoldMT","16711680.0","(71.99687957763672, 396.66461181640625)","(71.99687957763672, 387.21356201171875, 126.04691314697266, 398.8769836425781)","71.99687957763672","387.21356201171875","126.04691314697266","398.8769836425781","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","10","0","(98.8172378540039, 409.5342712402344, 368.3056945800781, 421.19769287109375)","prevent electric shock wear insulate protective","10.4399995803833","Arial-BoldMT","0.0","(98.8172378540039, 418.9853210449219)","(98.8172378540039, 409.5342712402344, 368.3056945800781, 421.19769287109375)","98.8172378540039","409.5342712402344","368.3056945800781","421.19769287109375","[]","prevent electric shock wear insulate protective","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_33.jpeg","img_4_33.jpeg","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","10","0","(71.99687957763672, 420.9974060058594, 216.30096435546875, 432.66082763671875)","gear use insulate tool","10.4399995803833","Arial-BoldMT","0.0","(71.99687957763672, 430.4484558105469)","(71.99687957763672, 420.9974060058594, 216.30096435546875, 432.66082763671875)","71.99687957763672","420.9974060058594","216.30096435546875","432.66082763671875","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","31","0","(516.0598754882812, 485.6836242675781, 547.3590698242188, 491.4405212402344)","jscia0590zz","4.980000019073486","Helvetica","0.0","(516.0598754882812, 490.32000732421875)","(516.0598754882812, 485.6836242675781, 547.3590698242188, 491.4405212402344)","516.0598754882812","485.6836242675781","547.3590698242188","491.4405212402344","A","jscia0761gb","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_30.png","img_4_30.png","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","11","0","(72.00314331054688, 503.61956787109375, 289.3871765136719, 515.2830200195312)","disconnect ptc heater harness connector","10.4399995803833","ArialMT","0.0","(72.00314331054688, 513.0706176757812)","(72.00314331054688, 503.61956787109375, 289.3871765136719, 515.2830200195312)","72.00314331054688","503.61956787109375","289.3871765136719","515.2830200195312","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","12","0","(71.99687957763672, 518.1416015625, 126.04691314697266, 529.8050537109375)","warn :","10.4399995803833","Arial-BoldMT","16711680.0","(71.99687957763672, 527.5926513671875)","(71.99687957763672, 518.1416015625, 126.04691314697266, 529.8050537109375)","71.99687957763672","518.1416015625","126.04691314697266","529.8050537109375","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","13","0","(98.8172378540039, 540.4623413085938, 368.3056945800781, 552.1257934570312)","prevent electric shock wear insulate protective","10.4399995803833","Arial-BoldMT","0.0","(98.8172378540039, 549.9133911132812)","(98.8172378540039, 540.4623413085938, 368.3056945800781, 552.1257934570312)","98.8172378540039","540.4623413085938","368.3056945800781","552.1257934570312","[]","prevent electric shock wear insulate protective","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_42.jpeg","img_4_42.jpeg","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","13","0","(71.99687957763672, 551.9254150390625, 96.43933868408203, 563.5888671875)","gear","10.4399995803833","Arial-BoldMT","0.0","(71.99687957763672, 561.37646484375)","(71.99687957763672, 551.9254150390625, 96.43933868408203, 563.5888671875)","71.99687957763672","551.9254150390625","96.43933868408203","563.5888671875","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"4","40","0","(516.0598754882812, 628.0636596679688, 547.3590698242188, 633.8204956054688)","jscia0710zz","4.980000019073486","Helvetica","0.0","(516.0598754882812, 632.7000122070312)","(516.0598754882812, 628.0636596679688, 547.3590698242188, 633.8204956054688)","516.0598754882812","628.0636596679688","547.3590698242188","633.8204956054688","A","jscia0761gb","{'3': ['img_0_7_CC_1.png'], '7': ['img_0_7_CC_1.png'], '19': ['img_0_7_CC_2.png'], '18': ['img_0_7_CC_2.png'], '1': ['img_0_7_CC_2.png'], '17': ['img_0_7_CC_2.png'], '2': ['img_0_7_CC_2.png'], '5': ['img_0_7_CC_3.png'], '49': ['img_0_7_CC_3.png', 'img_0_7_CC_9.png'], '6': ['img_0_7_CC_4.png'], '4': ['img_0_7_CC_5.png'], '8': ['img_0_7_CC_7.png'], '16': ['img_0_7_CC_8.png'], '9': ['img_0_7_CC_9.png'], '11': ['img_0_7_CC_10.png'], '10': ['img_0_7_CC_10.png'], '13': ['img_0_7_CC_10.png'], '12': ['img_0_7_CC_10.png'], '14': ['img_0_7_CC_10.png'], '15': ['img_0_7_CC_10.png']}","img_4_39.png","img_4_39.png","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
"5","19","0","(73.26258850097656, 55.168941497802734, 204.29541015625, 66.8323745727539)","remove mount bolt","10.4399995803833","ArialMT","0.0","(73.26258850097656, 64.6199951171875)","(73.26258850097656, 55.168941497802734, 204.29541015625, 66.8323745727539)","73.26258850097656","55.168941497802734","204.29541015625","66.8323745727539","","","","","","0.0","5","battery junction box battery harness  disassembly assembly","disassembly"
